720||Gifu Radio (GBS)|0000-2400|1234567|Japanese|0.1||Kamioka|J|361930N1371756E|
720||KBC Radio|0000-2400|1234567|Japanese|1||Kitakyushu|J|335624N1304805E|JOIL
720||Radio Romania Actualitati|0000-2400|1234567|Romanian|14||Baia Mare/Nufolor/Sinai|ROU||SRR
720||Voice of Vietnam P|2200-1500|1234567|Vietnamese|10||Ho Chi Minh|VTN|1049N10637E|
729||ERA Net|0000-2400|1234567|Greek|100||Athinai|GRC||ERA
729||NHK 1 Nagoya|0000-2400|1234567|Japanese|50||Nagoya|J|350226N1364655E|JOCK
729||Radio Nacional|0000-2400|1234567|Spanish|100||Asturias|E|4324N00549E|RNE1
738||Radio Nacional|0000-2400|1234567|Spanish|600||Palau de Plegamans|E|4137N00211E|RNE1
738||Kita Nihon Hoso (KNB)|0000-2400|1234567|Japanese|1||ToyamaTakaoka|J|364658N1370225E|KNB
738||Kita Nihon Hoso (KNB)|0000-2400|1234567|Japanese|5||Toyama|J|364314N1371452E|JOLR
738||Ryukyu Hoso (RBC)|0000-2400|1234567|Japanese|10||Naha-Kakazu|J|261110N1274205E|JORR
738||Natalia Vershinino|0000-0030|...4..7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|0000-0030|1......|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|0000-0030|..3....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|0000-0030|.....6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||UN Radio|0000-0030|.2..5..|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Islamic Wave|0030-0100|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||KBS WORLD RADIO|0100-0130|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN KBS b18
738||R.Slovakia International|0130-0200|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||Radiosetka/Radiopanorama|0200-0230|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Natalia Vershinino|0230-0300|1..4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|0230-0300|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|0230-0300|...4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|0230-0300|......7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||UN Radio|0230-0300|..3..6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Islamic Wave|0300-0330|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|0330-0400|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||R.Slovakia International|0400-0430|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||Radiosetka/Radiopanorama|0430-0500|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|0530-0600|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||KBS WORLD RADIO|0600-0630|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN KBS b18
738||Natalia Vershinino|0600-0630|1..4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|0600-0630|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|0600-0630|...4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|0600-0630|......7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||UN Radio|0600-0630|..3..6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Slovakia International|0630-0700|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||R.Australia|0700-0730|......7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|0700-0730|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|0700-0730|.....6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||UN Radio|0700-0730|1.3....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Radiosetka/Radiopanorama|0730-0800|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|0800-0830|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||Islamic Wave|0830-0900|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Radiosetka/Radiopanorama|0900-0930|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||KBS WORLD RADIO|0930-1000|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN KBS b18
738||Natalia Vershinino|1000-1030|...4..7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|1000-1030|1......|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|1000-1030|..3....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|1000-1030|.....6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||UN Radio|1000-1030|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Radiosetka/Radiopanorama|1030-1100|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|1100-1130|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||R.Slovakia International|1130-1200|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||Islamic Wave|1200-1230|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Radiosetka/Radiopanorama|1230-1300|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Natalia Vershinino|1300-1330|..3..6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|1300-1330|......7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|1300-1330|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|1300-1330|....5..|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||UN Radio|1300-1330|1..4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|1330-1400|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||KBS WORLD RADIO|1400-1430|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN KBS b18
738||Islamic Wave|1430-1500|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Radiosetka/Radiopanorama|1500-1530|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Natalia Vershinino|1530-1600|1...5..|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|1530-1600|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|1530-1600|...4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|1530-1600|......7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Slovakia International|1530-1600|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||UN Radio|1530-1600|..3..6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|1600-1630|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||R.Slovakia International|1630-1700|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||Islamic Wave|1700-1730|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||KBS WORLD RADIO|1730-1800|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN KBS b18
738||Radiosetka/Radiopanorama|1800-1830|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|1830-1900|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||R.Slovakia International|1900-1930|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||Natalia Vershinino|1930-2000|.2..5..|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|1930-2000|.....6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|1930-2000|1......|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|1930-2000|...4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||UN Radio|1930-2000|..3...7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||KBS WORLD RADIO|2000-2030|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN KBS b18
738||Radiosetka/Radiopanorama|2030-2100|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Natalia Vershinino|2100-2130|1...5..|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Australia|2100-2130|.2.....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|2100-2130|...4...|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|2100-2130|......7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||UN Radio|2100-2130|..3..6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||Radiosetka/Radiopanorama|2130-2200|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||NHK WORLD RADIO JAPAN|2200-2230|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN NHK b18
738||R.Australia|2230-2300|.....6.|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN ABC a18
738||R.EXTERIOR DE ESPANA|2230-2300|1......|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN REE a18
738||R.Prague|2230-2300|..3....|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||UN Radio|2230-2300|.2....7|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
738||R.Slovakia International|2300-2330|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN RSI a18
738||Radiosetka/Radiopanorama|2330-2400|1234567|Russian|5|ND|Moskva/Kurkino|RUS|555253N0372330E|WRN a18
740||KCBS|0000-2400|1234567|English (HD Radio)|50||San Francisco, California|USA|3808N12231W|All News 740
747||CNR 12|2035-1805|1234567|Chinese|10||Beijing 582|CHN|395308N1162347E|CNR 12
747||NHK 2 Sapporo|2100-1540|1234567|Japanese|500||Sapporo|J|430534N1413622E|JOIB
747||Radio 5 Nostalgia|0000-2400|1234567|Dutch|400||Zeewolde (Flevoland)|HOL||R5N
756||NHK 1 Kumamoto|0000-2400|1234567|Japanese|10||Kumamoto|J|325024N1304338E|JOGK
765||Yamaguchi Hoso (KRY)|0000-2400|1234567|Japanese|5||Shunan|J|340204N1314237E|JOPF
765||Yamaguchi Hoso (KRY)|0000-2400|1234567|Japanese|0.3||Yamaguchi|J|340750N1312634E|JOPO
765||Yamaguchi Hoso (KRY)|0000-2400|1234567|Japanese|0.3||Susa Tamagawa|J|343749N1313722E|
765||Yamanashi Hoso (YBS)|0000-2400|1234567|Japanese|1||Fujiyoshida|J|352945N1384839E|JOJL
